Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[23]     2.9    0.00    0.46       1         PQCLEAN_FALCON512_CLEAN_crypto_sign_keypair [23]
                0.00    0.46       1/1           PQCLEAN_FALCON512_CLEAN_keygen [24]
                0.00    0.00       3/3           PQCLEAN_FALCON512_CLEAN_trim_i8_encode [139]
                0.00    0.00       1/2002        PQCLEAN_randombytes [119]
                0.00    0.00       1/2001        shake256_inc_init [125]
                0.00    0.00       1/3001        shake256_inc_absorb [115]
                0.00    0.00       1/2001        shake256_inc_finalize [124]
                0.00    0.00       1/2001        shake256_inc_ctx_release [123]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_modq_encode [143]
-----------------------------------------------
                0.00    0.46       1/1           PQCLEAN_FALCON512_CLEAN_crypto_sign_keypair [23]
[24]     2.9    0.00    0.46       1         PQCLEAN_FALCON512_CLEAN_keygen [24]
                0.00    0.46       1/1           solve_NTRU [25]
                0.00    0.00       2/9597        PQCLEAN_FALCON512_CLEAN_FFT [10]
                0.00    0.00       2/2293        PQCLEAN_FALCON512_CLEAN_iFFT [16]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_compute_public [81]
                0.00    0.00    1024/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
                0.00    0.00       2/2           poly_small_to_fp [88]
                0.00    0.00       2/2002        PQCLEAN_FALCON512_CLEAN_poly_mulconst [53]
                0.00    0.00    1024/2637        fpr_sqr [86]
                0.00    0.00       1/9           PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [80]
                0.00    0.00       2/290         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [83]
                0.00    0.00       2/16          PQCLEAN_FALCON512_CLEAN_poly_adj_fft [90]
                0.00    0.00       2/2           poly_small_mkgauss [141]
                0.00    0.00       2/2           poly_small_sqnorm [142]
                0.00    0.00       1/6461        fpr_lt [108]
-----------------------------------------------
                0.00    0.46       1/1           PQCLEAN_FALCON512_CLEAN_keygen [24]
[25]     2.9    0.00    0.46       1         solve_NTRU [25]
                0.00    0.45       7/7           solve_NTRU_intermediate [26]
                0.00    0.00       1/1           solve_NTRU_binary_depth1 [64]
                0.00    0.00       1/1           solve_NTRU_binary_depth0 [75]
                0.00    0.00       1/1           solve_NTRU_deepest [79]
                0.00    0.00    1025/975905      modp_montymul [59]
                0.00    0.00       4/1957        modp_NTT2_ext [72]
                0.00    0.00       1/993         modp_mkgm2 [77]
                0.00    0.00    2048/30014       modp_set [100]
                0.00    0.00     512/367276      modp_sub [99]
                0.00    0.00       2/2           poly_big_to_small [140]
                0.00    0.00       1/2804        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.45       7/7           solve_NTRU [25]
[26]     2.9    0.00    0.45       7         solve_NTRU_intermediate [26]
                0.00    0.29     588/9597        PQCLEAN_FALCON512_CLEAN_FFT [10]
                0.00    0.14     287/2293        PQCLEAN_FALCON512_CLEAN_iFFT [16]
                0.00    0.01     588/592         poly_big_to_fp [60]
                0.00    0.00       7/8           make_fg [67]
                0.00    0.00      56/56          poly_sub_scaled_ntt [70]
                0.00    0.00    1062/1957        modp_NTT2_ext [72]
                0.00    0.00     574/517576      PQCLEAN_FALCON512_CLEAN_poly_mul_fft [18]
                0.00    0.00     858/1764        modp_iNTT2_ext [76]
                0.00    0.00    6362/28222       zint_mod_small_signed [71]
                0.00    0.00     320/993         modp_mkgm2 [77]
                0.00    0.00      28/175         zint_rebuild_CRT [73]
                0.00    0.00     287/516287      PQCLEAN_FALCON512_CLEAN_poly_add [20]
                0.00    0.00       7/9           PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [80]
                0.00    0.00     287/290         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [83]
                0.00    0.00    3882/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
                0.00    0.00    8262/975905      modp_montymul [59]
                0.00    0.00    1613/2637        fpr_sqr [86]
                0.00    0.00     531/960         modp_Rx [85]
                0.00    0.00     640/3794        modp_R2 [82]
                0.00    0.00      14/16          PQCLEAN_FALCON512_CLEAN_poly_adj_fft [90]
                0.00    0.00    5948/6461        fpr_lt [108]
                0.00    0.00    2974/4254        fpr_rint [109]
                0.00    0.00     640/2804        modp_ninv31 [117]
                0.00    0.00     518/518         poly_sub_scaled [133]
                0.00    0.00      14/19          align_fpr [137]
                0.00    0.00       7/7           align_u32 [138]
-----------------------------------------------
                0.00    0.12 1778103/6358309     BerExp [19]
                0.01    0.31 4580206/6358309     PQCLEAN_FALCON512_CLEAN_sampler [15]
[27]     2.8    0.01    0.43 6358309         fpr_sub [27]
                0.35    0.09 6358309/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
-----------------------------------------------
                0.43    0.00 148617408/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
[28]     2.7    0.43    0.00 148617408         fpr_ulsh [28]
-----------------------------------------------
                0.21    0.15 1778103/1778103     BerExp [19]
[29]     2.3    0.21    0.15 1778103         PQCLEAN_FALCON512_CLEAN_fpr_expm_p63 [29]
                0.06    0.03 3556206/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
                0.05    0.01 3556206/3556206     fpr_trunc [48]
-----------------------------------------------
                0.00    0.00       2/511002      solve_NTRU_binary_depth1 [64]
                0.01    0.32  511000/511002      ffSampling_fft_dyntree [8]
[30]     2.1    0.01    0.32  511002         PQCLEAN_FALCON512_CLEAN_poly_sub [30]
                0.01    0.31 4608512/70463848     fpr_sub [9]
-----------------------------------------------
                0.01    0.00 3556206/152173614     fpr_trunc [48]
                0.32    0.00 148617408/152173614     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
[31]     2.1    0.33    0.00 152173614         fpr_ursh [31]
-----------------------------------------------
                0.27    0.02 2304767/2304767     fpr_inv [33]
[32]     1.8    0.27    0.02 2304767         PQCLEAN_FALCON512_CLEAN_fpr_div [32]
                0.02    0.00 2304767/297469268     FPR [12]
-----------------------------------------------
                0.00    0.00     256/2304767     PQCLEAN_FALCON512_CLEAN_poly_div_autoadj_fft [87]
                0.00    0.00     511/2304767     PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [80]
                0.00    0.29 2304000/2304767     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [14]
[33]     1.8    0.00    0.29 2304767         fpr_inv [33]
                0.27    0.02 2304767/2304767     PQCLEAN_FALCON512_CLEAN_fpr_div [32]
-----------------------------------------------
                0.07    0.21 1778103/1778103     PQCLEAN_FALCON512_CLEAN_sampler [15]
[34]     1.8    0.07    0.21 1778103         PQCLEAN_FALCON512_CLEAN_gaussian0_sampler [34]
                0.02    0.19 1778103/1778103     prng_get_u64 [36]
                0.00    0.00 1778103/5341266     prng_get_u8 [91]
-----------------------------------------------
                0.00    0.24    1000/1000        do_sign [4]
[35]     1.5    0.00    0.24    1000         PQCLEAN_FALCON512_CLEAN_complete_private [35]
                0.01    0.10    3000/3002        mq_NTT [44]
                0.00    0.07  512000/512512      mq_div_12289 [46]
                0.01    0.04    1000/1001        mq_iNTT [49]
                0.00    0.00    1000/1000        mq_poly_tomonty [69]
                0.00    0.00    1000/1000        mq_poly_montymul_ntt [68]
                0.00    0.00 1536000/1537024     mq_conv_small [92]
-----------------------------------------------
                0.02    0.19 1778103/1778103     PQCLEAN_FALCON512_CLEAN_gaussian0_sampler [34]
[36]     1.3    0.02    0.19 1778103         prng_get_u64 [36]
                0.19    0.00   38129/39129       PQCLEAN_FALCON512_CLEAN_prng_refill [37]
-----------------------------------------------
                0.00    0.00    1000/39129       PQCLEAN_FALCON512_CLEAN_prng_init [63]
                0.19    0.00   38129/39129       prng_get_u64 [36]
[37]     1.2    0.19    0.00   39129         PQCLEAN_FALCON512_CLEAN_prng_refill [37]
-----------------------------------------------
                0.00    0.00    2044/6658044     PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [80]
                0.00    0.05 2048000/6658044     PQCLEAN_FALCON512_CLEAN_poly_mulselfadj_fft [42]
                0.01    0.12 4608000/6658044     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [14]
[38]     1.1    0.01    0.17 6658044         fpr_sqr [38]
                0.12    0.06 6658044/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.00    0.16    8000/8000        do_sign_dyn [6]
[39]     1.0    0.00    0.16    8000         smallints_to_fpr [39]
                0.00    0.16 4096000/11990309     fpr_of [22]
-----------------------------------------------
                0.15    0.00  512000/512000      ffSampling_fft_dyntree [8]
[40]     1.0    0.15    0.00  512000         PQCLEAN_FALCON512_CLEAN_fpr_sqrt [40]
                0.00    0.00  512000/297469268     FPR [12]
-----------------------------------------------
                0.00    0.00  512000/21009664     mq_poly_tomonty [69]
                0.00    0.00  512000/21009664     mq_poly_montymul_ntt [68]
                0.02    0.00 2818816/21009664     mq_iNTT [49]
                0.03    0.00 4612608/21009664     mq_div_12289 [46]
                0.04    0.00 5637632/21009664     mq_montysqr [50]
                0.05    0.00 6916608/21009664     mq_NTT [44]
[41]     0.9    0.15    0.00 21009664         mq_montymul [41]
-----------------------------------------------
                0.00    0.13    4000/4000        do_sign_dyn [6]
[42]     0.8    0.00    0.13    4000         PQCLEAN_FALCON512_CLEAN_poly_mulselfadj_fft [42]
                0.06    0.01 1024000/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
                0.00    0.05 2048000/6658044     fpr_sqr [38]
-----------------------------------------------
                0.00    0.13    2000/2000        do_sign_dyn [6]
[43]     0.8    0.00    0.13    2000         PQCLEAN_FALCON512_CLEAN_poly_muladj_fft [43]
                0.04    0.02 2048000/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
                0.00    0.03  512000/70463848     fpr_sub [9]
                0.03    0.01  512000/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
                0.00    0.00  512000/14081368     fpr_neg [52]
-----------------------------------------------
                0.00    0.00       2/3002        PQCLEAN_FALCON512_CLEAN_compute_public [81]
                0.01    0.10    3000/3002        PQCLEAN_FALCON512_CLEAN_complete_private [35]
[44]     0.7    0.01    0.10    3002         mq_NTT [44]
                0.05    0.00 6916608/21009664     mq_montymul [41]
                0.04    0.00 6916608/9222912     mq_add [47]
                0.01    0.00 6916608/9222912     mq_sub [57]
-----------------------------------------------
                0.01    0.07 2802103/2802103     PQCLEAN_FALCON512_CLEAN_sampler [15]
[45]     0.5    0.01    0.07 2802103         fpr_sqr [45]
                0.05    0.02 2802103/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.00    0.00     512/512512      PQCLEAN_FALCON512_CLEAN_compute_public [81]
                0.00    0.07  512000/512512      PQCLEAN_FALCON512_CLEAN_complete_private [35]
[46]     0.5    0.00    0.07  512512         mq_div_12289 [46]
                0.00    0.04 5637632/5637632     mq_montysqr [50]
                0.03    0.00 4612608/21009664     mq_montymul [41]
-----------------------------------------------
                0.02    0.00 2306304/9222912     mq_iNTT [49]
                0.04    0.00 6916608/9222912     mq_NTT [44]
[47]     0.4    0.06    0.00 9222912         mq_add [47]
-----------------------------------------------
                0.05    0.01 3556206/3556206     PQCLEAN_FALCON512_CLEAN_fpr_expm_p63 [29]
[48]     0.4    0.05    0.01 3556206         fpr_trunc [48]
                0.01    0.00 3556206/152173614     fpr_ursh [31]
-----------------------------------------------
                0.00    0.00       1/1001        PQCLEAN_FALCON512_CLEAN_compute_public [81]
                0.01    0.04    1000/1001        PQCLEAN_FALCON512_CLEAN_complete_private [35]
[49]     0.3    0.01    0.04    1001         mq_iNTT [49]
                0.02    0.00 2818816/21009664     mq_montymul [41]
                0.02    0.00 2306304/9222912     mq_add [47]
                0.00    0.00 2306304/9222912     mq_sub [57]
                0.00    0.00    9009/9009        mq_rshift1 [106]
-----------------------------------------------
                0.00    0.04 5637632/5637632     mq_div_12289 [46]
[50]     0.3    0.00    0.04 5637632         mq_montysqr [50]
                0.04    0.00 5637632/21009664     mq_montymul [41]
-----------------------------------------------
                0.04    0.00 16384000/16384000     PQCLEAN_FALCON512_CLEAN_poly_split_fft [13]
[51]     0.3    0.04    0.00 16384000         fpr_half [51]
-----------------------------------------------
                0.00    0.00     256/14081368     PQCLEAN_FALCON512_CLEAN_poly_add_muladj_fft [84]
                0.00    0.00     766/14081368     PQCLEAN_FALCON512_CLEAN_poly_adj_fft [90]
                0.00    0.00  512000/14081368     PQCLEAN_FALCON512_CLEAN_poly_muladj_fft [43]
                0.00    0.00  512346/14081368     PQCLEAN_FALCON512_CLEAN_iFFT [16]
                0.01    0.00 2048000/14081368     PQCLEAN_FALCON512_CLEAN_poly_neg [62]
                0.01    0.00 4096000/14081368     PQCLEAN_FALCON512_CLEAN_poly_split_fft [13]
                0.02    0.00 6912000/14081368     PQCLEAN_FALCON512_CLEAN_poly_LDL_fft [14]
[52]     0.2    0.04    0.00 14081368         fpr_neg [52]
-----------------------------------------------
                0.00    0.00       2/2002        PQCLEAN_FALCON512_CLEAN_keygen [24]
                0.00    0.03    2000/2002        do_sign_dyn [6]
[53]     0.2    0.00    0.03    2002         PQCLEAN_FALCON512_CLEAN_poly_mulconst [53]
                0.02    0.01 1025024/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.01    0.00 1024000/2802103     fpr_rint [61]
                0.01    0.00 1778103/2802103     fpr_trunc [56]
[54]     0.1    0.02    0.00 2802103         fpr_ursh [54]
-----------------------------------------------
                0.02    0.00    1000/1000        do_sign [4]
[55]     0.1    0.02    0.00    1000         PQCLEAN_FALCON512_CLEAN_hash_to_point_ct [55]
                0.00    0.00  717000/722104      shake256_inc_squeeze [97]
-----------------------------------------------
                0.00    0.01 1778103/1778103     BerExp [19]
[56]     0.1    0.00    0.01 1778103         fpr_trunc [56]
                0.01    0.00 1778103/2802103     fpr_ursh [54]
-----------------------------------------------
                0.00    0.00 2306304/9222912     mq_iNTT [49]
                0.01    0.00 6916608/9222912     mq_NTT [44]
[57]     0.1    0.01    0.00 9222912         mq_sub [57]
-----------------------------------------------
                0.01    0.00 1024000/1024000     PQCLEAN_FALCON512_CLEAN_sampler [15]
[58]     0.1    0.01    0.00 1024000         fpr_floor [58]
                0.00    0.00 1024000/1024000     fpr_irsh [94]
-----------------------------------------------
                0.00    0.00    1025/975905      solve_NTRU [25]
                0.00    0.00    1536/975905      solve_NTRU_binary_depth1 [64]
                0.00    0.00    2048/975905      modp_poly_rec_res [89]
                0.00    0.00    6144/975905      solve_NTRU_binary_depth0 [75]
                0.00    0.00    6732/975905      modp_Rx [85]
                0.00    0.00    8262/975905      solve_NTRU_intermediate [26]
                0.00    0.00   18970/975905      modp_R2 [82]
                0.00    0.00   21610/975905      zint_rebuild_CRT [73]
                0.00    0.00   25216/975905      poly_sub_scaled_ntt [70]
                0.00    0.00   29640/975905      make_fg_step [66]
                0.00    0.00   63552/975905      modp_div [78]
                0.00    0.00   75104/975905      modp_mkgm2 [77]
                0.00    0.00  152442/975905      modp_iNTT2_ext [76]
                0.00    0.00  200798/975905      modp_NTT2_ext [72]
                0.00    0.00  362826/975905      zint_mod_small_unsigned [65]
[59]     0.1    0.01    0.00  975905         modp_montymul [59]
-----------------------------------------------
                0.00    0.00       4/592         solve_NTRU_binary_depth1 [64]
                0.00    0.01     588/592         solve_NTRU_intermediate [26]
[60]     0.0    0.00    0.01     592         poly_big_to_fp [60]
                0.00    0.00   46128/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
                0.00    0.00   92256/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
                0.00    0.00   46128/48432       fpr_of [74]
-----------------------------------------------
                0.00    0.01 1024000/1024000     do_sign_dyn [6]
[61]     0.0    0.00    0.01 1024000         fpr_rint [61]
                0.01    0.00 1024000/2802103     fpr_ursh [54]
                0.00    0.00 1024000/1024000     fpr_ulsh [95]
-----------------------------------------------
                0.00    0.01    4000/4000        do_sign_dyn [6]
[62]     0.0    0.00    0.01    4000         PQCLEAN_FALCON512_CLEAN_poly_neg [62]
                0.01    0.00 2048000/14081368     fpr_neg [52]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON512_CLEAN_sign_dyn [5]
[63]     0.0    0.00    0.00    1000         PQCLEAN_FALCON512_CLEAN_prng_init [63]
                0.00    0.00    1000/39129       PQCLEAN_FALCON512_CLEAN_prng_refill [37]
                0.00    0.00    1000/722104      shake256_inc_squeeze [97]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [25]
[64]     0.0    0.00    0.00       1         solve_NTRU_binary_depth1 [64]
                0.00    0.00       5/9597        PQCLEAN_FALCON512_CLEAN_FFT [10]
                0.00    0.00       3/2293        PQCLEAN_FALCON512_CLEAN_iFFT [16]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_poly_add_muladj_fft [84]
                0.00    0.00       4/592         poly_big_to_fp [60]
                0.00    0.00     512/28222       zint_mod_small_signed [71]
                0.00    0.00       1/9           PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [80]
                0.00    0.00       2/175         zint_rebuild_CRT [73]
                0.00    0.00       4/4           modp_poly_rec_res [89]
                0.00    0.00    1536/975905      modp_montymul [59]
                0.00    0.00     256/48432       fpr_of [74]
                0.00    0.00       8/1957        modp_NTT2_ext [72]
                0.00    0.00       6/1764        modp_iNTT2_ext [76]
                0.00    0.00       2/517576      PQCLEAN_FALCON512_CLEAN_poly_mul_fft [18]
                0.00    0.00       2/993         modp_mkgm2 [77]
                0.00    0.00       2/511002      PQCLEAN_FALCON512_CLEAN_poly_sub [30]
                0.00    0.00       1/290         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [83]
                0.00    0.00       4/3794        modp_R2 [82]
                0.00    0.00       2/960         modp_Rx [85]
                0.00    0.00    2048/30014       modp_set [100]
                0.00    0.00     768/4254        fpr_rint [109]
                0.00    0.00     512/6461        fpr_lt [108]
                0.00    0.00       4/2804        modp_ninv31 [117]
                0.00    0.00       3/19          align_fpr [137]
-----------------------------------------------
                0.00    0.00   21610/49832       zint_rebuild_CRT [73]
                0.00    0.00   28222/49832       zint_mod_small_signed [71]
[65]     0.0    0.00    0.00   49832         zint_mod_small_unsigned [65]
                0.00    0.00  362826/975905      modp_montymul [59]
                0.00    0.00  362826/683552      modp_add [98]
-----------------------------------------------
                0.00    0.00      44/44          make_fg [67]
[66]     0.0    0.00    0.00      44         make_fg_step [66]
                0.00    0.00      88/175         zint_rebuild_CRT [73]
                0.00    0.00     446/993         modp_mkgm2 [77]
                0.00    0.00    8740/28222       zint_mod_small_signed [71]
                0.00    0.00     674/1764        modp_iNTT2_ext [76]
                0.00    0.00     430/1957        modp_NTT2_ext [72]
                0.00    0.00   29640/975905      modp_montymul [59]
                0.00    0.00     446/3794        modp_R2 [82]
                0.00    0.00     207/960         modp_Rx [85]
                0.00    0.00     446/2804        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.00       1/8           solve_NTRU_deepest [79]
                0.00    0.00       7/8           solve_NTRU_intermediate [26]
[67]     0.0    0.00    0.00       8         make_fg [67]
                0.00    0.00      44/44          make_fg_step [66]
                0.00    0.00    8192/30014       modp_set [100]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON512_CLEAN_complete_private [35]
[68]     0.0    0.00    0.00    1000         mq_poly_montymul_ntt [68]
                0.00    0.00  512000/21009664     mq_montymul [41]
-----------------------------------------------
                0.00    0.00    1000/1000        PQCLEAN_FALCON512_CLEAN_complete_private [35]
[69]     0.0    0.00    0.00    1000         mq_poly_tomonty [69]
                0.00    0.00  512000/21009664     mq_montymul [41]
-----------------------------------------------
                0.00    0.00      56/56          solve_NTRU_intermediate [26]
[70]     0.0    0.00    0.00      56         poly_sub_scaled_ntt [70]
                0.00    0.00   12608/28222       zint_mod_small_signed [71]
                0.00    0.00      56/175         zint_rebuild_CRT [73]
                0.00    0.00     440/1957        modp_NTT2_ext [72]
                0.00    0.00     220/993         modp_mkgm2 [77]
                0.00    0.00   25216/975905      modp_montymul [59]
                0.00    0.00     220/1764        modp_iNTT2_ext [76]
                0.00    0.00     220/960         modp_Rx [85]
                0.00    0.00     220/3794        modp_R2 [82]
                0.00    0.00   12608/30014       modp_set [100]
                0.00    0.00    3648/3648        zint_sub_scaled [113]
                0.00    0.00     220/2804        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.00     512/28222       solve_NTRU_binary_depth1 [64]
                0.00    0.00    6362/28222       solve_NTRU_intermediate [26]
                0.00    0.00    8740/28222       make_fg_step [66]
                0.00    0.00   12608/28222       poly_sub_scaled_ntt [70]
[71]     0.0    0.00    0.00   28222         zint_mod_small_signed [71]
                0.00    0.00   28222/49832       zint_mod_small_unsigned [65]
                0.00    0.00   28222/367276      modp_sub [99]
-----------------------------------------------
                0.00    0.00       4/1957        solve_NTRU [25]
                0.00    0.00       8/1957        solve_NTRU_binary_depth1 [64]
                0.00    0.00      13/1957        solve_NTRU_binary_depth0 [75]
                0.00    0.00     430/1957        make_fg_step [66]
                0.00    0.00     440/1957        poly_sub_scaled_ntt [70]
                0.00    0.00    1062/1957        solve_NTRU_intermediate [26]
[72]     0.0    0.00    0.00    1957         modp_NTT2_ext [72]
                0.00    0.00  200798/975905      modp_montymul [59]
                0.00    0.00  200798/683552      modp_add [98]
                0.00    0.00  200798/367276      modp_sub [99]
-----------------------------------------------
                0.00    0.00       1/175         solve_NTRU_deepest [79]
                0.00    0.00       2/175         solve_NTRU_binary_depth1 [64]
                0.00    0.00      28/175         solve_NTRU_intermediate [26]
                0.00    0.00      56/175         poly_sub_scaled_ntt [70]
                0.00    0.00      88/175         make_fg_step [66]
[73]     0.0    0.00    0.00     175         zint_rebuild_CRT [73]
                0.00    0.00   21610/49832       zint_mod_small_unsigned [65]
                0.00    0.00   21610/975905      modp_montymul [59]
                0.00    0.00    1490/3794        modp_R2 [82]
                0.00    0.00   21610/367276      modp_sub [99]
                0.00    0.00   21610/21610       zint_add_mul_small [101]
                0.00    0.00   21052/21052       zint_norm_zero [102]
                0.00    0.00    1490/2804        modp_ninv31 [117]
                0.00    0.00    1490/1492        zint_mul_small [127]
-----------------------------------------------
                0.00    0.00     256/48432       solve_NTRU_binary_depth1 [64]
                0.00    0.00    1024/48432       poly_small_to_fp [88]
                0.00    0.00    1024/48432       solve_NTRU_binary_depth0 [75]
                0.00    0.00   46128/48432       poly_big_to_fp [60]
[74]     0.0    0.00    0.00   48432         fpr_of [74]
                0.00    0.00   48432/12038741     PQCLEAN_FALCON512_CLEAN_fpr_scaled [21]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [25]
[75]     0.0    0.00    0.00       1         solve_NTRU_binary_depth0 [75]
                0.00    0.00       2/9597        PQCLEAN_FALCON512_CLEAN_FFT [10]
                0.00    0.00       1/2293        PQCLEAN_FALCON512_CLEAN_iFFT [16]
                0.00    0.00    6144/975905      modp_montymul [59]
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_poly_div_autoadj_fft [87]
                0.00    0.00    1024/48432       fpr_of [74]
                0.00    0.00      13/1957        modp_NTT2_ext [72]
                0.00    0.00       4/993         modp_mkgm2 [77]
                0.00    0.00       6/1764        modp_iNTT2_ext [76]
                0.00    0.00       1/3794        modp_R2 [82]
                0.00    0.00    5118/30014       modp_set [100]
                0.00    0.00    2048/2048        modp_norm [118]
                0.00    0.00    1024/683552      modp_add [98]
                0.00    0.00    1024/367276      modp_sub [99]
                0.00    0.00     512/1536        zint_one_to_plain [126]
                0.00    0.00     512/4254        fpr_rint [109]
                0.00    0.00       2/19          align_fpr [137]
                0.00    0.00       1/2804        modp_ninv31 [117]
-----------------------------------------------
                0.00    0.00       6/1764        solve_NTRU_binary_depth1 [64]
                0.00    0.00       6/1764        solve_NTRU_binary_depth0 [75]
                0.00    0.00     220/1764        poly_sub_scaled_ntt [70]
                0.00    0.00     674/1764        make_fg_step [66]
                0.00    0.00     858/1764        solve_NTRU_intermediate [26]
[76]     0.0    0.00    0.00    1764         modp_iNTT2_ext [76]
                0.00    0.00  152442/975905      modp_montymul [59]
                0.00    0.00  115110/683552      modp_add [98]
                0.00    0.00  115110/367276      modp_sub [99]
-----------------------------------------------
                0.00    0.00       1/993         solve_NTRU [25]
                0.00    0.00       2/993         solve_NTRU_binary_depth1 [64]
                0.00    0.00       4/993         solve_NTRU_binary_depth0 [75]
                0.00    0.00     220/993         poly_sub_scaled_ntt [70]
                0.00    0.00     320/993         solve_NTRU_intermediate [26]
                0.00    0.00     446/993         make_fg_step [66]
[77]     0.0    0.00    0.00     993         modp_mkgm2 [77]
                0.00    0.00   75104/975905      modp_montymul [59]
                0.00    0.00     993/993         modp_div [78]
                0.00    0.00     993/3794        modp_R2 [82]
                0.00    0.00    1986/6740        modp_R [107]
-----------------------------------------------
                0.00    0.00     993/993         modp_mkgm2 [77]
[78]     0.0    0.00    0.00     993         modp_div [78]
                0.00    0.00   63552/975905      modp_montymul [59]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [25]
[79]     0.0    0.00    0.00       1         solve_NTRU_deepest [79]
                0.00    0.00       1/8           make_fg [67]
                0.00    0.00       1/175         zint_rebuild_CRT [73]
                0.00    0.00       2/1492        zint_mul_small [127]
                0.00    0.00       1/1           zint_bezout [144]
-----------------------------------------------
                0.00    0.00       1/9           solve_NTRU_binary_depth1 [64]
                0.00    0.00       1/9           PQCLEAN_FALCON512_CLEAN_keygen [24]
                0.00    0.00       7/9           solve_NTRU_intermediate [26]
[80]     0.0    0.00    0.00       9         PQCLEAN_FALCON512_CLEAN_poly_invnorm2_fft [80]
                0.00    0.00    1533/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
                0.00    0.00     511/2304767     fpr_inv [33]
                0.00    0.00    2044/6658044     fpr_sqr [38]
-----------------------------------------------
                0.00    0.00       1/1           PQCLEAN_FALCON512_CLEAN_keygen [24]
[81]     0.0    0.00    0.00       1         PQCLEAN_FALCON512_CLEAN_compute_public [81]
                0.00    0.00       2/3002        mq_NTT [44]
                0.00    0.00     512/512512      mq_div_12289 [46]
                0.00    0.00       1/1001        mq_iNTT [49]
                0.00    0.00    1024/1537024     mq_conv_small [92]
-----------------------------------------------
                0.00    0.00       1/3794        solve_NTRU_binary_depth0 [75]
                0.00    0.00       4/3794        solve_NTRU_binary_depth1 [64]
                0.00    0.00     220/3794        poly_sub_scaled_ntt [70]
                0.00    0.00     446/3794        make_fg_step [66]
                0.00    0.00     640/3794        solve_NTRU_intermediate [26]
                0.00    0.00     993/3794        modp_mkgm2 [77]
                0.00    0.00    1490/3794        zint_rebuild_CRT [73]
[82]     0.0    0.00    0.00    3794         modp_R2 [82]
                0.00    0.00   18970/975905      modp_montymul [59]
                0.00    0.00    3794/6740        modp_R [107]
                0.00    0.00    3794/683552      modp_add [98]
-----------------------------------------------
                0.00    0.00       1/290         solve_NTRU_binary_depth1 [64]
                0.00    0.00       2/290         PQCLEAN_FALCON512_CLEAN_keygen [24]
                0.00    0.00     287/290         solve_NTRU_intermediate [26]
[83]     0.0    0.00    0.00     290         PQCLEAN_FALCON512_CLEAN_poly_mul_autoadj_fft [83]
                0.00    0.00    4254/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU_binary_depth1 [64]
[84]     0.0    0.00    0.00       1         PQCLEAN_FALCON512_CLEAN_poly_add_muladj_fft [84]
                0.00    0.00     512/148617408     PQCLEAN_FALCON512_CLEAN_fpr_add [7]
                0.00    0.00    1024/133996352     PQCLEAN_FALCON512_CLEAN_fpr_mul [11]
                0.00    0.00     256/70463848     fpr_sub [9]
