Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00 7003588/653233071     PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [26]
                0.01    0.00 8192000/653233071     smallints_to_fpr [38]
                0.01    0.00 10241024/653233071     PQCLEAN_FALCON1024_CLEAN_poly_sub [28]
                0.01    0.00 14007176/653233071     BerExp [23]
                0.01    0.00 15366470/653233071     PQCLEAN_FALCON1024_CLEAN_poly_add [25]
                0.02    0.00 32704558/653233071     PQCLEAN_FALCON1024_CLEAN_sampler [13]
                0.03    0.00 46080000/653233071     PQCLEAN_FALCON1024_CLEAN_poly_merge_fft [15]
                0.03    0.00 48310828/653233071     PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.03    0.00 49193892/653233071     PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [17]
                0.06    0.00 92160000/653233071     PQCLEAN_FALCON1024_CLEAN_poly_split_fft [12]
                0.07    0.00 102400000/653233071     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [11]
                0.13    0.00 207662560/653233071     PQCLEAN_FALCON1024_CLEAN_FFT [9]
[16]     6.2    0.42    0.00 653233071         FPR [16]
-----------------------------------------------
                0.00    0.00       2/1030098     solve_NTRU_binary_depth1 [63]
                0.00    0.00    1096/1030098     solve_NTRU_intermediate [21]
                0.00    0.00    6000/1030098     do_sign_dyn.constprop.0 [6]
                0.02    0.38 1023000/1030098     ffSampling_fft_dyntree.constprop.0 [7]
[17]     5.9    0.02    0.38 1030098         PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [17]
                0.17    0.02 16397964/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.17    0.00 32795928/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.03    0.00 49193892/653233071     FPR [16]
                0.00    0.00 8198982/157590811     fpr_sub [36]
-----------------------------------------------
                0.00    0.34       1/1           run_falcon1024_sign [1]
[18]     5.1    0.00    0.34       1         PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.34       1/1           PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.00       1/1326303     keccak_inc_finalize [52]
                0.00    0.00       3/3           PQCLEAN_FALCON1024_CLEAN_trim_i8_encode [144]
                0.00    0.00       1/2002        randombytes_linux_randombytes_getrandom [125]
                0.00    0.00       1/2002        PQCLEAN_randombytes [124]
                0.00    0.00       1/2001        keccak_inc_init [126]
                0.00    0.00       1/2001        shake256_inc_init [129]
                0.00    0.00       1/3001        keccak_inc_absorb [120]
                0.00    0.00       1/3001        shake256_inc_absorb [121]
                0.00    0.00       1/2001        shake256_inc_finalize [128]
                0.00    0.00       1/2001        shake256_inc_ctx_release [127]
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_modq_encode [145]
-----------------------------------------------
                0.00    0.34       1/1           PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
[19]     5.1    0.00    0.34       1         PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.34       1/1           solve_NTRU [20]
                0.00    0.00       2/10121       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.00       2/2554        PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.00    0.00       6/6           poly_small_mkgauss [78]
                0.00    0.00    2048/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.00    0.00       1/10          PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00       2/2002        PQCLEAN_FALCON1024_CLEAN_poly_mulconst [48]
                0.00    0.00       2/2           poly_small_to_fp [87]
                0.00    0.00    2048/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00    4096/653233071     FPR [16]
                0.00    0.00       2/551         PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [81]
                0.00    0.00       2/18          PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [88]
                0.00    0.00    2048/4903        fpr_sqr [119]
                0.00    0.00       6/6           poly_small_sqnorm [143]
                0.00    0.00       1/513         fpr_lt [139]
-----------------------------------------------
                0.00    0.34       1/1           PQCLEAN_FALCON1024_CLEAN_keygen [19]
[20]     5.0    0.00    0.34       1         solve_NTRU [20]
                0.00    0.34       8/8           solve_NTRU_intermediate [21]
                0.00    0.00       1/1           solve_NTRU_binary_depth0 [61]
                0.00    0.00       1/1           solve_NTRU_deepest [68]
                0.00    0.00    7175/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00       1/3073        solve_NTRU_binary_depth1 [63]
                0.00    0.00       2/44158       poly_big_to_small [66]
-----------------------------------------------
                0.00    0.34       8/8           solve_NTRU [20]
[21]     5.0    0.00    0.34       8         solve_NTRU_intermediate [21]
                0.01    0.22    1112/10121       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.10     548/2554        PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.00    0.01       8/9           make_fg [57]
                0.00    0.01      56/56          poly_sub_scaled_ntt [58]
                0.00    0.00    1112/1112        poly_big_to_fp [59]
                0.00    0.00   14148/60880       zint_mod_small_signed [54]
                0.00    0.00       8/45          make_fg_step.constprop.0 [56]
                0.00    0.00      32/196         zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00    1686/3218        modp_iNTT2_ext [65]
                0.00    0.00    1096/1030098     PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [17]
                0.00    0.00   15022/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00     628/1721        modp_mkgm2 [67]
                0.00    0.00     548/1028548     PQCLEAN_FALCON1024_CLEAN_poly_add [25]
                0.00    0.00       8/10          PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00   18372/2659268     modp_montymul [53]
                0.00    0.00   10945/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00     548/551         PQCLEAN_FALCON1024_CLEAN_poly_mul_autoadj_fft [81]
                0.00    0.00    1041/1678        modp_Rx [80]
                0.00    0.00    1256/6909        modp_R2 [73]
                0.00    0.00   10945/653233071     FPR [16]
                0.00    0.00      16/18          PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [88]
                0.00    0.00   14148/875944      modp_sub [105]
                0.00    0.00    6470/9030        fpr_rint [114]
                0.00    0.00    2855/4903        fpr_sqr [119]
                0.00    0.00    1256/5184        modp_ninv31 [118]
                0.00    0.00    1040/1040        poly_sub_scaled [131]
                0.00    0.00      16/20          align_fpr [141]
                0.00    0.00       8/8           align_u32 [142]
-----------------------------------------------
                0.00    0.00     512/5121535     PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [82]
                0.00    0.00    1023/5121535     PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.31    0.00 5120000/5121535     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [11]
[22]     4.6    0.31    0.00 5121535         PQCLEAN_FALCON1024_CLEAN_fpr_div [22]
-----------------------------------------------
                0.00    0.26 3501794/3501794     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[23]     3.8    0.00    0.26 3501794         BerExp [23]
                0.11    0.04 3501794/3501794     PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [26]
                0.04    0.00 3501794/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.04    0.00 7003588/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.02    0.00 3501794/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.01    0.00 14007176/653233071     FPR [16]
                0.00    0.00 3515566/10519154     prng_get_u8 [51]
                0.00    0.00 3501794/23817382     fpr_of [89]
                0.00    0.00 3501794/3501794     fpr_trunc [95]
                0.00    0.00 3501794/12553382     fpr_sub [90]
-----------------------------------------------
                0.00    0.00 7003588/336900403     fpr_trunc [29]
                0.21    0.00 329896815/336900403     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
[24]     3.1    0.21    0.00 336900403         fpr_ursh [24]
-----------------------------------------------
                0.00    0.00     548/1028548     solve_NTRU_intermediate [21]
                0.00    0.00    5000/1028548     do_sign_dyn.constprop.0 [6]
                0.01    0.18 1023000/1028548     ffSampling_fft_dyntree.constprop.0 [7]
[25]     2.8    0.01    0.18 1028548         PQCLEAN_FALCON1024_CLEAN_poly_add [25]
                0.16    0.02 15366470/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.01    0.00 15366470/653233071     FPR [16]
-----------------------------------------------
                0.11    0.04 3501794/3501794     BerExp [23]
[26]     2.2    0.11    0.04 3501794         PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [26]
                0.04    0.00 7003588/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00 7003588/653233071     FPR [16]
                0.00    0.00 7003588/336900403     fpr_trunc [29]
-----------------------------------------------
                0.00    0.15    1000/1000        do_sign [4]
[27]     2.2    0.00    0.15    1000         PQCLEAN_FALCON1024_CLEAN_complete_private [27]
                0.04    0.05    3000/3002        mq_NTT [31]
                0.00    0.03 1024000/1025024     mq_div_12289 [40]
                0.01    0.02    1000/1001        mq_iNTT [42]
                0.00    0.00 1024000/42019840     mq_montymul [33]
                0.00    0.00    1000/1000        mq_poly_montymul_ntt [64]
                0.00    0.00 3072000/3074048     mq_conv_small [96]
                0.00    0.00    1000/1000        mq_poly_tomonty [136]
-----------------------------------------------
                0.00    0.00       2/1023002     solve_NTRU_binary_depth1 [63]
                0.01    0.12 1023000/1023002     ffSampling_fft_dyntree.constprop.0 [7]
[28]     2.0    0.01    0.12 1023002         PQCLEAN_FALCON1024_CLEAN_poly_sub [28]
                0.10    0.01 10241024/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.01    0.00 10241024/653233071     FPR [16]
                0.00    0.00 10241024/157590811     fpr_sub [36]
-----------------------------------------------
                0.00    0.00 7003588/336900403     PQCLEAN_FALCON1024_CLEAN_fpr_expm_p63 [26]
                0.12    0.00 329896815/336900403     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
[29]     1.8    0.12    0.00 336900403         fpr_trunc [29]
                0.00    0.00 7003588/336900403     fpr_ursh [24]
-----------------------------------------------
                0.00    0.00     512/23924726     solve_NTRU_binary_depth1 [63]
                0.00    0.00    1024/23924726     poly_big_to_fp.constprop.0 [84]
                0.00    0.00    2048/23924726     poly_small_to_fp [87]
                0.00    0.00    2048/23924726     poly_big_to_fp.constprop.1 [79]
                0.00    0.00    2048/23924726     solve_NTRU_binary_depth0 [61]
                0.00    0.00   99664/23924726     poly_big_to_fp [59]
                0.00    0.00 1024000/23924726     do_sign_dyn.constprop.0 [6]
                0.01    0.00 2048000/23924726     ffSampling_fft_dyntree.constprop.0 [7]
                0.02    0.00 3501794/23924726     BerExp [23]
                0.04    0.00 8192000/23924726     smallints_to_fpr [38]
                0.04    0.00 9051588/23924726     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[30]     1.6    0.11    0.00 23924726         PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
-----------------------------------------------
                0.00    0.00       2/3002        PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.04    0.05    3000/3002        PQCLEAN_FALCON1024_CLEAN_complete_private [27]
[31]     1.3    0.04    0.05    3002         mq_NTT [31]
                0.03    0.00 15370240/42019840     mq_montymul [33]
                0.01    0.00 15370240/20495360     mq_add [45]
                0.01    0.00 15370240/20495360     mq_sub [49]
-----------------------------------------------
                0.03    0.04 3501794/3501794     PQCLEAN_FALCON1024_CLEAN_sampler [13]
[32]     1.1    0.03    0.04 3501794         PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [32]
                0.02    0.02 3501794/3501794     prng_get_u64 [39]
                0.00    0.00 3501794/10519154     prng_get_u8 [51]
-----------------------------------------------
                0.00    0.00    1024/42019840     PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.00    0.00 1024000/42019840     mq_poly_montymul_ntt [64]
                0.00    0.00 1024000/42019840     PQCLEAN_FALCON1024_CLEAN_complete_private [27]
                0.01    0.00 6150144/42019840     mq_iNTT [42]
                0.03    0.00 15370240/42019840     mq_NTT [31]
                0.03    0.00 18450432/42019840     mq_div_12289 [40]
[33]     1.0    0.07    0.00 42019840         mq_montymul [33]
-----------------------------------------------
                0.07    0.00 1024000/1024000     ffSampling_fft_dyntree.constprop.0 [7]
[34]     1.0    0.07    0.00 1024000         PQCLEAN_FALCON1024_CLEAN_fpr_sqrt [34]
-----------------------------------------------
                0.00    0.05    4000/4000        do_sign_dyn.constprop.0 [6]
[35]     0.7    0.00    0.05    4000         PQCLEAN_FALCON1024_CLEAN_poly_mulselfadj_fft [35]
                0.02    0.00 2048000/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.02    0.00 4096000/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00 6144000/653233071     FPR [16]
                0.00    0.00 4096000/14340092     fpr_sqr [50]
-----------------------------------------------
                0.00    0.00     512/157590811     PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00 1024000/157590811     PQCLEAN_FALCON1024_CLEAN_poly_muladj_fft [37]
                0.00    0.00 8198982/157590811     PQCLEAN_FALCON1024_CLEAN_poly_mul_fft [17]
                0.00    0.00 10241024/157590811     PQCLEAN_FALCON1024_CLEAN_poly_sub [28]
                0.00    0.00 13824000/157590811     PQCLEAN_FALCON1024_CLEAN_poly_merge_fft [15]
                0.00    0.00 13875525/157590811     PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.01    0.00 20480000/157590811     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [11]
                0.01    0.00 27648000/157590811     PQCLEAN_FALCON1024_CLEAN_poly_split_fft [12]
                0.02    0.00 62298768/157590811     PQCLEAN_FALCON1024_CLEAN_FFT [9]
[36]     0.7    0.05    0.00 157590811         fpr_sub [36]
-----------------------------------------------
                0.00    0.05    2000/2000        do_sign_dyn.constprop.0 [6]
[37]     0.7    0.00    0.05    2000         PQCLEAN_FALCON1024_CLEAN_poly_muladj_fft [37]
                0.02    0.00 2048000/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.02    0.00 4096000/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00 6144000/653233071     FPR [16]
                0.00    0.00 1024000/30725031     fpr_neg [44]
                0.00    0.00 1024000/157590811     fpr_sub [36]
-----------------------------------------------
                0.00    0.04    8000/8000        do_sign_dyn.constprop.0 [6]
[38]     0.6    0.00    0.04    8000         smallints_to_fpr [38]
                0.04    0.00 8192000/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.01    0.00 8192000/653233071     FPR [16]
                0.00    0.00 8192000/23817382     fpr_of [89]
-----------------------------------------------
                0.02    0.02 3501794/3501794     PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [32]
[39]     0.6    0.02    0.02 3501794         prng_get_u64 [39]
                0.02    0.00   75610/76610       PQCLEAN_FALCON1024_CLEAN_prng_refill [46]
-----------------------------------------------
                0.00    0.00    1024/1025024     PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.00    0.03 1024000/1025024     PQCLEAN_FALCON1024_CLEAN_complete_private [27]
[40]     0.5    0.00    0.03 1025024         mq_div_12289 [40]
                0.03    0.00 18450432/42019840     mq_montymul [33]
                0.00    0.00 11275264/11275264     mq_montysqr [91]
                0.00    0.00 1025024/2049024     mq_montymul.constprop.0 [98]
-----------------------------------------------
                0.02    0.01    1000/1000        do_sign [4]
[41]     0.4    0.02    0.01    1000         PQCLEAN_FALCON1024_CLEAN_hash_to_point_ct [41]
                0.01    0.00 1311000/1326303     keccak_inc_finalize [52]
                0.00    0.00 1311000/1324302     shake256_inc_squeeze [104]
-----------------------------------------------
                0.00    0.00       1/1001        PQCLEAN_FALCON1024_CLEAN_compute_public [75]
                0.01    0.02    1000/1001        PQCLEAN_FALCON1024_CLEAN_complete_private [27]
[42]     0.4    0.01    0.02    1001         mq_iNTT [42]
                0.01    0.00 6150144/42019840     mq_montymul [33]
                0.01    0.00 5125120/20495360     mq_add [45]
                0.00    0.00 5125120/20495360     mq_sub [49]
                0.00    0.00   10010/10010       mq_rshift1 [113]
-----------------------------------------------
                0.02    0.00 36864000/36864000     PQCLEAN_FALCON1024_CLEAN_poly_split_fft [12]
[43]     0.3    0.02    0.00 36864000         fpr_half [43]
-----------------------------------------------
                0.00    0.00     512/30725031     PQCLEAN_FALCON1024_CLEAN_poly_add_muladj_fft [83]
                0.00    0.00    1534/30725031     PQCLEAN_FALCON1024_CLEAN_poly_adj_fft [88]
                0.00    0.00 1024000/30725031     PQCLEAN_FALCON1024_CLEAN_poly_muladj_fft [37]
                0.00    0.00 1026985/30725031     PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.00    0.00 4096000/30725031     PQCLEAN_FALCON1024_CLEAN_poly_neg [60]
                0.01    0.00 9216000/30725031     PQCLEAN_FALCON1024_CLEAN_poly_split_fft [12]
                0.01    0.00 15360000/30725031     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [11]
[44]     0.3    0.02    0.00 30725031         fpr_neg [44]
-----------------------------------------------
                0.01    0.00 5125120/20495360     mq_iNTT [42]
                0.01    0.00 15370240/20495360     mq_NTT [31]
[45]     0.3    0.02    0.00 20495360         mq_add [45]
-----------------------------------------------
                0.00    0.00    1000/76610       PQCLEAN_FALCON1024_CLEAN_prng_init [72]
                0.02    0.00   75610/76610       prng_get_u64 [39]
[46]     0.3    0.02    0.00   76610         PQCLEAN_FALCON1024_CLEAN_prng_refill [46]
-----------------------------------------------
                0.00    0.00    1440/108948      zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00   46628/108948      zint_rebuild_CRT.constprop.3 [55]
                0.01    0.00   60880/108948      zint_mod_small_signed [54]
[47]     0.2    0.01    0.00  108948         zint_mod_small_unsigned [47]
                0.00    0.00 1305192/2659268     modp_montymul [53]
                0.00    0.00 1305192/2080121     modp_add [97]
-----------------------------------------------
                0.00    0.00       2/2002        PQCLEAN_FALCON1024_CLEAN_keygen [19]
                0.00    0.01    2000/2002        do_sign_dyn.constprop.0 [6]
[48]     0.2    0.00    0.01    2002         PQCLEAN_FALCON1024_CLEAN_poly_mulconst [48]
                0.01    0.00 2050048/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00 2050048/653233071     FPR [16]
-----------------------------------------------
                0.00    0.00 5125120/20495360     mq_iNTT [42]
                0.01    0.00 15370240/20495360     mq_NTT [31]
[49]     0.1    0.01    0.00 20495360         mq_sub [49]
-----------------------------------------------
                0.00    0.00    4092/14340092     PQCLEAN_FALCON1024_CLEAN_poly_invnorm2_fft [74]
                0.00    0.00 4096000/14340092     PQCLEAN_FALCON1024_CLEAN_poly_mulselfadj_fft [35]
                0.01    0.00 10240000/14340092     PQCLEAN_FALCON1024_CLEAN_poly_LDL_fft [11]
[50]     0.1    0.01    0.00 14340092         fpr_sqr [50]
-----------------------------------------------
                0.00    0.00 3501794/10519154     PQCLEAN_FALCON1024_CLEAN_gaussian0_sampler [32]
                0.00    0.00 3501794/10519154     PQCLEAN_FALCON1024_CLEAN_sampler [13]
                0.00    0.00 3515566/10519154     BerExp [23]
[51]     0.1    0.01    0.00 10519154         prng_get_u8 [51]
-----------------------------------------------
                0.00    0.00       1/1326303     PQCLEAN_FALCON1024_CLEAN_crypto_sign_keypair [18]
                0.00    0.00    1000/1326303     PQCLEAN_FALCON1024_CLEAN_prng_init [72]
                0.00    0.00    2000/1326303     do_sign [4]
                0.00    0.00   12302/1326303     get_rng_u64 [76]
                0.01    0.00 1311000/1326303     PQCLEAN_FALCON1024_CLEAN_hash_to_point_ct [41]
[52]     0.1    0.01    0.00 1326303         keccak_inc_finalize [52]
                0.00    0.00   21724/21724       KeccakF1600_StatePermute [111]
-----------------------------------------------
                0.00    0.00    3072/2659268     solve_NTRU_binary_depth1 [63]
                0.00    0.00    4096/2659268     modp_poly_rec_res [86]
                0.00    0.00   14302/2659268     modp_Rx [80]
                0.00    0.00   18372/2659268     solve_NTRU_intermediate [21]
                0.00    0.00   18432/2659268     make_fg_step [69]
                0.00    0.00   34545/2659268     modp_R2 [73]
                0.00    0.00   46628/2659268     zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00   50432/2659268     poly_sub_scaled_ntt [58]
                0.00    0.00   52180/2659268     make_fg_step.constprop.0 [56]
                0.00    0.00   89472/2659268     modp_NTT2_ext [71]
                0.00    0.00  108423/2659268     modp_div [70]
                0.00    0.00  152566/2659268     modp_mkgm2 [67]
                0.00    0.00  311520/2659268     modp_iNTT2_ext [65]
                0.00    0.00  450036/2659268     zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00 1305192/2659268     zint_mod_small_unsigned [47]
[53]     0.1    0.01    0.00 2659268         modp_montymul [53]
-----------------------------------------------
                0.00    0.00   14148/60880       solve_NTRU_intermediate [21]
                0.00    0.00   21516/60880       make_fg_step.constprop.0 [56]
                0.00    0.00   25216/60880       poly_sub_scaled_ntt [58]
[54]     0.1    0.00    0.01   60880         zint_mod_small_signed [54]
                0.01    0.00   60880/108948      zint_mod_small_unsigned [47]
-----------------------------------------------
                0.00    0.00      18/196         make_fg_step [69]
                0.00    0.00      32/196         solve_NTRU_intermediate [21]
                0.00    0.00      56/196         poly_sub_scaled_ntt [58]
                0.00    0.00      90/196         make_fg_step.constprop.0 [56]
[55]     0.1    0.00    0.01     196         zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00   46628/108948      zint_mod_small_unsigned [47]
                0.00    0.00   44156/44158       poly_big_to_small [66]
                0.00    0.00   46628/2659268     modp_montymul [53]
                0.00    0.00    2622/6909        modp_R2 [73]
                0.00    0.00   46628/875944      modp_sub [105]
                0.00    0.00   46628/48068       zint_add_mul_small [108]
                0.00    0.00   44156/44156       zint_norm_zero [109]
                0.00    0.00    2622/5184        modp_ninv31 [118]
                0.00    0.00    2622/2833        zint_mul_small [123]
-----------------------------------------------
                0.00    0.00       1/45          solve_NTRU_deepest [68]
                0.00    0.00       8/45          solve_NTRU_intermediate [21]
                0.00    0.01      36/45          make_fg [57]
[56]     0.1    0.00    0.01      45         make_fg_step.constprop.0 [56]
                0.00    0.00      90/196         zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00   21516/60880       zint_mod_small_signed [54]
                0.00    0.00     862/1721        modp_mkgm2 [67]
                0.00    0.00    1312/3218        modp_iNTT2_ext [65]
                0.00    0.00   52180/2659268     modp_montymul [53]
                0.00    0.00     830/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00     862/6909        modp_R2 [73]
                0.00    0.00     415/1678        modp_Rx [80]
                0.00    0.00   21516/875944      modp_sub [105]
                0.00    0.00     862/5184        modp_ninv31 [118]
-----------------------------------------------
                0.00    0.00       1/9           solve_NTRU_deepest [68]
                0.00    0.01       8/9           solve_NTRU_intermediate [21]
[57]     0.1    0.00    0.01       9         make_fg [57]
                0.00    0.01      36/45          make_fg_step.constprop.0 [56]
                0.00    0.00       9/9           make_fg_step [69]
                0.00    0.00   18432/75015       zint_rebuild_CRT.constprop.2 [62]
-----------------------------------------------
                0.00    0.01      56/56          solve_NTRU_intermediate [21]
[58]     0.1    0.00    0.01      56         poly_sub_scaled_ntt [58]
                0.00    0.00   25216/60880       zint_mod_small_signed [54]
                0.00    0.00      56/196         zint_rebuild_CRT.constprop.3 [55]
                0.00    0.00     220/220         modp_NTT2_ext [71]
                0.00    0.00   50432/2659268     modp_montymul [53]
                0.00    0.00     220/1721        modp_mkgm2 [67]
                0.00    0.00     220/3218        modp_iNTT2_ext [65]
                0.00    0.00     220/1678        modp_Rx [80]
                0.00    0.00     220/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00     220/6909        modp_R2 [73]
                0.00    0.00   25216/29312       modp_set [110]
                0.00    0.00   25216/875944      modp_sub [105]
                0.00    0.00    7296/7296        zint_sub_scaled [117]
                0.00    0.00     220/5184        modp_ninv31 [118]
-----------------------------------------------
                0.00    0.00    1112/1112        solve_NTRU_intermediate [21]
[59]     0.0    0.00    0.00    1112         poly_big_to_fp [59]
                0.00    0.00   99664/329896815     PQCLEAN_FALCON1024_CLEAN_fpr_add [8]
                0.00    0.00  199328/293265995     PQCLEAN_FALCON1024_CLEAN_fpr_mul [10]
                0.00    0.00   99664/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.00    0.00  398656/653233071     FPR [16]
                0.00    0.00   99664/107344      fpr_of [106]
-----------------------------------------------
                0.00    0.00    4000/4000        do_sign_dyn.constprop.0 [6]
[60]     0.0    0.00    0.00    4000         PQCLEAN_FALCON1024_CLEAN_poly_neg [60]
                0.00    0.00 4096000/30725031     fpr_neg [44]
-----------------------------------------------
                0.00    0.00       1/1           solve_NTRU [20]
[61]     0.0    0.00    0.00       1         solve_NTRU_binary_depth0 [61]
                0.00    0.00   30742/75015       zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00    1024/3073        solve_NTRU_binary_depth1 [63]
                0.00    0.00       2/10121       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.00       1/2554        PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.00    0.00       1/1           PQCLEAN_FALCON1024_CLEAN_poly_div_autoadj_fft [82]
                0.00    0.00    2048/23924726     PQCLEAN_FALCON1024_CLEAN_fpr_scaled [30]
                0.00    0.00    2048/653233071     FPR [16]
                0.00    0.00       1/6909        modp_R2 [73]
                0.00    0.00    2048/107344      fpr_of [106]
                0.00    0.00    1024/9030        fpr_rint [114]
                0.00    0.00       2/20          align_fpr [141]
-----------------------------------------------
                               13647             zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00       1/75015       solve_NTRU_deepest [68]
                0.00    0.00      18/75015       make_fg_step [69]
                0.00    0.00     220/75015       poly_sub_scaled_ntt [58]
                0.00    0.00     830/75015       make_fg_step.constprop.0 [56]
                0.00    0.00    1024/75015       zint_rebuild_CRT.constprop.0 [85]
                0.00    0.00    1551/75015       solve_NTRU_binary_depth1 [63]
                0.00    0.00    7175/75015       solve_NTRU [20]
                0.00    0.00   15022/75015       solve_NTRU_intermediate [21]
                0.00    0.00   18432/75015       make_fg [57]
                0.00    0.00   30742/75015       solve_NTRU_binary_depth0 [61]
[62]     0.0    0.00    0.00   75015+13647   zint_rebuild_CRT.constprop.2 [62]
                0.00    0.00  450036/2659268     modp_montymul [53]
                0.00    0.00    1440/108948      zint_mod_small_unsigned [47]
                0.00    0.00     214/6909        modp_R2 [73]
                0.00    0.00  439380/2080121     modp_add [97]
                0.00    0.00  438772/875944      modp_sub [105]
                0.00    0.00    1440/48068       zint_add_mul_small [108]
                0.00    0.00     209/5184        modp_ninv31 [118]
                0.00    0.00     209/2833        zint_mul_small [123]
                               13647             zint_rebuild_CRT.constprop.2 [62]
-----------------------------------------------
                0.00    0.00       1/3073        solve_NTRU [20]
                0.00    0.00    1024/3073        solve_NTRU_binary_depth0 [61]
                0.00    0.00    2048/3073        poly_big_to_small [66]
[63]     0.0    0.00    0.00    3073         solve_NTRU_binary_depth1 [63]
                0.00    0.00       5/10121       PQCLEAN_FALCON1024_CLEAN_FFT [9]
                0.00    0.00       3/2554        PQCLEAN_FALCON1024_CLEAN_iFFT [14]
                0.00    0.00       2/2           poly_big_to_fp.constprop.1 [79]
                0.00    0.00    1551/75015       zint_rebuild_CRT.constprop.2 [62]
